ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
IDorOGdWO,16/01/17 12:07,7455357,465555,11837,56546102,b,Edge,Tablet,0
IDaGQOeUa,13/01/17 13:54,4812028,6827,6906,99510044,b,Edge,Tablet,0
IDzsT1FwW,10/01/17 19:09,4184643,676092,97863,87807327,b,Firefox,Mobile,0
IDwGwMyls,10/01/17 09:52,3620138,851208,5602,89912524,e,Mozilla Firefox,Desktop,0
IDLrdt7sX,13/01/17 15:30,9823682,192277,6906,99510044,a,Edge,,0
IDzJjxeQ0,12/01/17 17:50,8657842,916041,26849,1436904,a,Firefox,,0
IDZbgUuVk,18/01/17 03:19,2867489,919899,17118,1143033,b,Firefox,Mobile,0
IDcxalrsA,18/01/17 17:32,3653321,665335,97863,3156697,a,Mozilla Firefox,Desktop,0
IDxsyBnXV,20/01/17 09:56,6527488,872013,68575,54630329,b,Edge,Tablet,0
IDgluPndW,20/01/17 17:47,4155524,382293,25436,81758577,a,Firefox,Mobile,0
IDY8sTaCh,17/01/17 04:33,3804571,103249,40339,43452411,b,Edge,Tablet,0
IDaoHdnq4,14/01/17 12:01,5749247,808428,904,20301556,f,Firefox,Mobile,0
IDnbWtusy,20/01/17 10:46,1585558,442486,53956,9434818,a,InternetExplorer,Desktop,0
ID1No6b0y,13/01/17 14:09,3513871,861721,97863,36994522,a,Edge,Tablet,0
IDT2Xv3ad,13/01/17 10:04,3730380,993,42227,15961717,b,Mozilla Firefox,Desktop,0
IDHe61Nue,13/01/17 16:44,8010239,382869,40339,43452411,a,Edge,Tablet,0
IDASb5z74,20/01/17 13:09,4634928,740657,17714,2050923,b,Firefox,Mobile,0
IDW6RQ9BF,20/01/17 11:54,3183092,620324,33638,555603,a,Mozilla,,0
IDVn1lPRi,10/01/17 13:41,8057146,11022,835,51637733,a,Mozilla Firefox,Desktop,0
IDr9LTezv,16/01/17 17:28,8553419,230281,1907,47079934,a,Edge,Tablet,0
IDVSK79dK,20/01/17 14:58,9699931,537350,12211,8730209,f,InternetExplorer,Desktop,0
IDiGk6KMV,20/01/17 16:26,4370788,39510,2053,27723861,e,Mozilla,Desktop,0
IDtQgJoyk,14/01/17 14:41,7934246,103249,40339,43452411,b,Edge,Tablet,0
IDEAoq1nZ,20/01/17 11:35,9253024,876871,40339,43452411,b,IE,Mobile,0
IDpgWyRuN,17/01/17 20:28,,679483,14345,555603,d,InternetExplorer,Desktop,1
IDNzebf0t,12/01/17 13:00,2277518,109612,40339,43452411,b,Google Chrome,,0
IDHRVKCgb,17/01/17 15:45,,370776,23576,45446370,a,Mozilla Firefox,Desktop,0
IDbicSauZ,20/01/17 14:20,,324206,904,26391770,b,Edge,,0
IDubifltw,15/01/17 09:41,,367712,35368,74868704,b,Edge,Tablet,0
ID68MXeV9,12/01/17 21:57,,232223,28075,29624796,a,,,0
IDHKOtYTN,12/01/17 16:41,1667196,641371,30580,67147700,e,Mozilla Firefox,Desktop,0
IDPbFfd4H,20/01/17 10:59,9256021,237109,93286,9434818,e,Mozilla,Desktop,0
IDV4mvnFI,18/01/17 17:53,8381846,287009,92902,79906734,b,Mozilla Firefox,,0
IDW7BA1aZ,11/01/17 18:29,7140405,78024,20322,35888759,c,Edge,,0
ID6WPBvYE,20/01/17 14:29,,6978,41706,4000296,b,Firefox,Mobile,0
IDHv8uJR1,11/01/17 05:14,,95109,8467,56546102,b,Google Chrome,Mobile,0
IDHVJ8Mz5,18/01/17 10:53,3582169,185285,74711,74868704,c,Chrome,Desktop,1
ID8CnHTv0,18/01/17 17:53,5071054,261376,66786,17990842,b,Firefox,Mobile,0
ID4wACaAT,11/01/17 10:07,4816879,69857,6906,99510044,b,Firefox,Mobile,0
ID3vOI8hG,20/01/17 16:09,9835131,440486,29183,42914671,b,Edge,Tablet,0
IDNGOnNeh,19/01/17 09:39,8445105,6178,42227,1189152,b,Mozilla,Desktop,0
IDrtzSExt,16/01/17 08:27,3603120,550454,21407,57777528,b,Edge,Tablet,0
IDnSxKu36,12/01/17 14:20,7110545,687850,79456,26391770,f,Firefox,Mobile,0
IDwsFA0vv,18/01/17 15:51,2231669,618075,79456,27723861,b,Firefox,Mobile,0
IDODD22VF,17/01/17 16:54,,194830,87732,555603,a,,Tablet,0
IDioy9xE2,12/01/17 13:52,6649228,775753,73362,67274540,e,Firefox,Mobile,0
IDy1jbIZ4,17/01/17 16:24,3380484,216503,98552,9556126,b,Firefox,Mobile,0
IDDN6yNjz,18/01/17 15:40,7436764,140080,12211,50595884,a,Google Chrome,Mobile,0
IDfhG6OP6,11/01/17 19:54,4475182,454958,904,2050923,f,Edge,Tablet,0
IDRsErreU,12/01/17 11:10,9848098,173427,54916,12817537,b,Edge,,0
ID3K3d2jL,16/01/17 13:21,1741993,109612,40339,43452411,a,Edge,Tablet,0
IDaJHRZgr,11/01/17 15:12,6275743,38818,17118,66240359,b,Edge,Tablet,0
ID5PM1ODU,12/01/17 09:22,3796291,59099,12211,58163546,a,Edge,Tablet,0
IDpQ3abcK,14/01/17 08:14,342664,943915,96184,51545768,d,Google Chrome,,0
ID4l83rRT,13/01/17 14:44,6019512,384615,79668,81758577,a,Edge,,0
IDO1xTZ2a,15/01/17 08:57,3316114,357671,48498,93157824,b,Firefox,Mobile,0
IDXLexf0F,10/01/17 13:14,4714191,949174,11837,71018214,e,Mozilla Firefox,Desktop,0
ID5CvzJlv,17/01/17 07:31,6454761,108990,53956,91808273,a,Firefox,Mobile,0
IDGAQlCyd,13/01/17 15:41,,657721,904,74363610,b,Firefox,Mobile,0
ID35oL4In,13/01/17 15:27,7530725,475067,26162,15961717,e,Firefox,,0
IDbxmXdqE,14/01/17 16:27,7704689,935927,42227,49384126,b,Edge,Tablet,0
IDmx3mwaE,17/01/17 08:32,,278060,54916,32912111,b,,Mobile,0
IDSWoLiy3,13/01/17 17:13,1199396,912163,97863,66240359,d,Mozilla,Desktop,0
IDVbMwpss,20/01/17 07:46,9262098,669282,23283,26391770,b,Edge,Tablet,0
IDeq4Ylpf,20/01/17 13:45,1998523,462876,54916,12817537,b,Edge,,0
IDassORkf,20/01/17 11:57,9732114,331575,27655,30860214,b,Edge,Tablet,0
IDMJ1UuJa,20/01/17 10:56,6340961,305721,21380,65017662,e,Firefox,Mobile,0
IDfyzChyA,10/01/17 14:36,2905187,171145,76239,26461535,b,Firefox,Mobile,0
IDAjdgMTi,20/01/17 17:39,5691558,36965,54343,3638268,b,Edge,Tablet,0
IDFSpYbxM,13/01/17 14:23,3171667,710307,40339,43452411,e,Google Chrome,,0
IDU1Cyrpp,14/01/17 03:39,,415384,37718,20301556,a,Edge,Tablet,0
IDFxqzHNJ,16/01/17 15:42,2268541,195787,33287,2518327,b,Firefox,Mobile,0
IDYDHfPz9,18/01/17 10:47,,130212,15912,43526789,a,IE,Mobile,0
IDDA06LEI,20/01/17 14:14,6206264,179433,25491,79474990,e,Mozilla,Desktop,0
IDwqfidYg,12/01/17 11:59,7693537,753304,40339,7122654,a,Edge,Tablet,0
IDk9psRiv,13/01/17 16:05,6959317,355305,73248,57777528,c,InternetExplorer,Desktop,1
IDDskZete,17/01/17 13:15,4319128,888197,87732,555603,b,IE,,0
IDG5n8Mdg,20/01/17 16:41,,388219,42227,79055697,c,Mozilla,Desktop,0
IDeRbTgRa,12/01/17 14:05,3474574,569381,92704,95441506,e,Edge,Tablet,0
IDB2jafqg,11/01/17 17:35,7727166,347523,41706,4000296,b,Firefox,Mobile,0
IDX3XBdbh,11/01/17 17:26,9118708,483556,5602,55277834,d,Edge,Tablet,0
IDiVVwEwa,12/01/17 08:01,9085020,677853,80524,82074487,b,Chrome,Desktop,0
IDEDirEwz,15/01/17 07:39,1921865,170914,46450,54630329,b,InternetExplorer,Desktop,1
IDzfp75Su,10/01/17 15:37,1349250,124871,54125,91553313,f,Mozilla,Desktop,0
IDbDc25lS,10/01/17 13:30,6764469,512138,97863,3156697,f,Mozilla Firefox,Desktop,0
ID7fQ4BNY,14/01/17 10:42,3058965,662215,11837,58163546,b,Edge,Tablet,0
IDLXAa4yA,11/01/17 11:28,4235507,747269,6906,99510044,b,Mozilla,Desktop,0
IDAlfxoGO,14/01/17 16:11,2022208,820951,84228,74868704,a,InternetExplorer,Desktop,0
IDFEirOnZ,16/01/17 11:03,8291855,158386,904,74363610,e,IE,Mobile,0
ID7VZMl49,14/01/17 04:15,9064042,151970,12211,50595884,b,,Desktop,0
IDR2rQcv0,16/01/17 16:15,8236564,394882,36768,67290861,b,,Mobile,0
IDLMBvcb2,14/01/17 07:07,901353,390951,82877,21873352,a,Edge,Tablet,0
ID6MIOWVz,13/01/17 12:05,,461271,34810,30492128,b,Google Chrome,Mobile,0
ID6h4Cc4L,18/01/17 11:56,1266440,631376,1678,76522512,a,Safari,Tablet,0
IDiVm00qZ,14/01/17 07:33,7049571,504962,17714,26391770,b,Firefox,Mobile,0
IDfxA8rxL,19/01/17 06:56,2562168,689874,54125,48615529,b,Edge,Tablet,0
ID2MiU8h7,20/01/17 06:10,8009039,406652,41706,4000296,a,Chrome,Desktop,0
IDQySkbJn,11/01/17 15:52,,751424,80319,91808273,b,Edge,Tablet,0
IDRfEphP7,13/01/17 08:46,7562518,314615,33287,79436876,b,Edge,Tablet,0
IDaQyRqXa,17/01/17 12:05,7119464,528343,20322,54526992,a,Google Chrome,Mobile,0
IDLZCygbO,18/01/17 17:55,7610496,93765,98552,16150900,e,Edge,Tablet,0
IDsdSKnUK,15/01/17 18:08,275388,48231,42227,43770446,a,Edge,Tablet,0
IDOAGxHV7,12/01/17 13:04,5779015,328284,21407,80645978,b,Mozilla Firefox,,0
IDbCt6IEi,13/01/17 14:56,5250789,177041,97863,56008048,b,Edge,Tablet,0
IDyRxsL7F,20/01/17 13:40,7483326,312721,45620,31388981,f,Edge,,0
IDYpt4Vnw,13/01/17 14:25,6707249,698914,70409,43770446,b,Mozilla Firefox,Desktop,0
IDe2dYRRa,15/01/17 17:54,5017759,915183,82877,38492160,a,Firefox,Mobile,0
IDF5FRA0S,16/01/17 14:33,,306610,8675,95302954,a,Firefox,Mobile,0
IDg1IKKIu,18/01/17 14:54,5826720,303805,10345,17777318,a,,,0
IDC5xRH9q,17/01/17 14:43,4240766,972040,82877,33832190,b,Mozilla Firefox,Desktop,0
IDYKoiPkJ,15/01/17 10:54,1404102,853898,40050,27723861,a,Edge,Tablet,0
IDg9J1mn9,19/01/17 15:07,,466351,96184,51545768,e,Edge,,0
IDqB5CAf7,13/01/17 17:33,4659663,346226,6906,71165566,a,Firefox,,0
IDe3bOFui,18/01/17 07:58,3123691,216059,33638,555603,b,Firefox,Mobile,0
IDXE95GEO,14/01/17 12:14,4249031,576294,54916,58163546,e,Firefox,Mobile,0
IDWT82jDe,10/01/17 09:19,489305,677299,64452,92640312,a,Edge,Tablet,0
ID6En0bc7,20/01/17 12:18,2361387,861835,36768,21873352,a,Chrome,Desktop,0
IDfAALk06,12/01/17 08:53,5395681,459387,43897,66240359,b,Internet Explorer,Tablet,0
IDZxaKRGj,14/01/17 09:53,,614463,48498,81968512,a,Firefox,Mobile,0
IDM7dFWzl,10/01/17 18:04,4385197,994830,25516,30860214,c,,Desktop,0
IDHUXtBm1,12/01/17 12:04,,102468,48498,81968512,e,Edge,Tablet,0
IDgyGfRUc,12/01/17 11:35,4154790,328123,17714,74363610,b,Edge,,0
IDw74Pyf2,13/01/17 10:45,9079094,657579,904,29916445,a,Firefox,Mobile,0
IDMJxgvnp,16/01/17 09:07,9826555,919312,20322,43526789,b,Chrome,Desktop,0
IDeqQMQul,16/01/17 07:24,2437231,682398,11837,15961717,b,Firefox,Mobile,0
IDXtlYLJR,11/01/17 19:51,4653829,32350,10345,17777318,b,Mozilla,,0
IDYaw49hd,14/01/17 12:03,1389709,748505,92902,555603,b,Edge,Tablet,0
IDDX0QpCA,20/01/17 10:56,3968457,636265,70409,47941469,a,Edge,Tablet,0
IDq3Hgekn,16/01/17 17:47,7778437,328284,21407,80645978,b,Chrome,Desktop,0
IDLagZ3hf,10/01/17 17:57,,690111,43285,20301556,b,InternetExplorer,Desktop,0
IDaPZYptI,16/01/17 17:59,9538589,632532,48498,35888759,b,Mozilla Firefox,Desktop,0
ID0FktcOE,15/01/17 09:28,9092465,84399,80554,29916445,b,Firefox,Mobile,0
IDvV6FQ9e,11/01/17 12:50,3653321,152679,71441,7122654,f,Safari,Tablet,0
IDbkl1vek,18/01/17 17:03,1381306,410584,6906,71165566,a,IE,Mobile,0
IDgATrQUu,20/01/17 16:10,6207786,424926,1678,78406516,c,Firefox,Mobile,0
IDef6ZHxF,11/01/17 17:41,,737004,6747,3151081,a,Edge,Tablet,0
IDXtbqJDK,13/01/17 13:18,964005,238562,43897,81758577,b,Edge,Tablet,0
IDJdGkLBk,12/01/17 14:14,5211897,203125,98552,16150900,b,Edge,Tablet,0
IDG6AhnlN,20/01/17 06:03,,20238,6906,99510044,b,Edge,Tablet,0
IDHnCEBvy,12/01/17 14:54,4331083,770517,82877,38492160,a,Safari,Tablet,0
IDZvNzwEF,15/01/17 12:34,6833720,13658,12211,87903766,f,Mozilla,Desktop,0
IDeOrZyAK,19/01/17 05:26,3300517,960886,904,58604466,b,Google Chrome,Mobile,0
IDx98khvP,11/01/17 16:30,9948734,151923,42227,79055697,a,Firefox,Mobile,0
IDzoW4ImL,16/01/17 07:13,4004907,861572,73248,17488931,b,Firefox,,0
IDy0qw2AT,19/01/17 13:28,4890582,723873,63392,2835657,a,Firefox,,0
ID8rHXUP6,11/01/17 09:28,,958179,7169,29916445,b,InternetExplorer,Desktop,0
IDcS6E33Z,14/01/17 08:35,6319418,130340,42227,25497095,c,Chrome,Desktop,0
IDPRRrmRC,11/01/17 17:11,,278083,1678,91584307,b,Firefox,Mobile,0
IDzpzWS8S,16/01/17 13:53,774319,429025,41706,4000296,b,Edge,Tablet,0
IDE2HxJ3P,16/01/17 11:56,2541259,118041,33638,13789995,a,InternetExplorer,Desktop,0
IDrf7Qcmq,19/01/17 07:07,3099234,597376,835,26551485,a,Edge,Tablet,0
ID7AhhPR5,11/01/17 18:04,9239851,347298,33638,47079934,c,Mozilla,Desktop,1
IDUJo6x9b,18/01/17 10:51,3384907,863509,15912,7864011,c,IE,Mobile,0
ID84pWkyn,19/01/17 10:04,5624002,642889,26849,54526992,a,Firefox,Mobile,0
IDTUxLh0I,19/01/17 11:51,8549187,288477,63392,2835657,f,InternetExplorer,Desktop,0
IDw7Eiax7,13/01/17 12:36,5265637,591041,8675,43770446,b,Edge,Tablet,0
ID5RWPOzc,13/01/17 05:40,,612787,904,74363610,f,InternetExplorer,Desktop,0
ID7WS2gxZ,16/01/17 05:21,6624057,830488,93286,7122654,b,InternetExplorer,Desktop,0
IDn5ZLCak,19/01/17 08:47,9325742,385711,54343,3638268,a,IE,Mobile,0
IDgeefqPm,20/01/17 16:35,,509276,21407,66240359,b,Edge,Tablet,0
IDc9xgFYN,15/01/17 18:13,320359,374480,835,51637733,b,Edge,,0
IDCBoKIZP,20/01/17 07:59,265125,178221,36768,555603,f,InternetExplorer,Desktop,0
IDWJ7gZps,18/01/17 05:40,6306927,258778,40339,49384126,b,Firefox,Mobile,0
IDTHqmWmn,18/01/17 09:20,1863493,319796,17714,61682792,f,InternetExplorer,Desktop,0
IDIKUjbpX,11/01/17 11:37,4588957,669270,14345,87876422,b,Opera,Mobile,0
IDJ2RbIjp,10/01/17 10:03,7971147,752765,74263,94350426,f,Google Chrome,Mobile,1
IDDqLHgHX,17/01/17 08:37,6083764,213335,53956,25113706,d,,Tablet,0
ID53KnZKE,14/01/17 07:23,6337716,377023,17714,74363610,d,Firefox,Mobile,0
IDzYPWrCt,17/01/17 14:31,8475410,608529,97863,87807327,a,,,0
IDBAYfCc7,14/01/17 10:30,3010529,408895,54313,91553313,d,Edge,Tablet,0
IDCAQLVxr,11/01/17 10:53,2611684,425111,21407,17488931,b,Firefox,Mobile,0
IDm59yJNf,17/01/17 17:22,7904033,138800,34670,46997962,b,Edge,Tablet,0
IDtxDxdi0,17/01/17 14:49,8730794,109069,904,94350426,a,Firefox,Mobile,0
IDBq7DarM,17/01/17 11:02,7417711,311612,30580,67147700,f,Internet Explorer,Tablet,0
IDevJvzYU,14/01/17 12:47,,430482,41706,16943535,a,Chrome,Desktop,0
ID7TeI9j4,17/01/17 12:44,3032043,777114,82877,67290861,b,IE,Mobile,0
ID6xnLq4Q,18/01/17 07:15,2942206,379091,82877,94555413,b,Mozilla,,0
IDlZFmTmW,18/01/17 16:49,9536533,601532,21407,8837581,a,Edge,Tablet,0
IDlegeGTj,17/01/17 11:23,5559019,454396,64452,92640312,d,Safari,Tablet,0
IDJm5EwsV,15/01/17 15:43,2417636,484607,2053,91553313,b,Mozilla,Desktop,0
IDaWUFXVl,13/01/17 11:34,3584833,180752,45620,54630329,f,Firefox,Mobile,0
IDMdk8Knf,20/01/17 14:21,,76761,28971,47079934,b,Mozilla Firefox,Desktop,0
IDeivkmF9,13/01/17 01:46,98480,118845,42227,5716520,b,Mozilla,Desktop,0
ID2auIj1E,14/01/17 15:13,1034475,270761,9764,50595884,b,Firefox,Mobile,0
IDhmvN3ix,20/01/17 17:54,2447598,631006,7107,47079934,b,IE,Mobile,0
ID47esUkl,14/01/17 15:40,1411051,771166,36610,92771167,f,Edge,Tablet,0
IDoxlSLPw,18/01/17 13:18,,755981,17714,61682792,a,Opera,Mobile,0
IDSYtPqSE,13/01/17 07:32,5268407,989279,6906,99510044,d,Firefox,Mobile,0
ID48bTppe,12/01/17 17:22,5500788,669006,45620,31388981,b,Mozilla Firefox,Desktop,0
IDbaDSksU,14/01/17 10:50,5088918,253634,46450,47079934,b,Firefox,Mobile,0
IDm8ZNQWz,10/01/17 11:05,3377356,323313,68947,7864011,b,Firefox,Mobile,0
IDc4NHol4,15/01/17 10:15,7968906,269977,17714,74363610,a,Firefox,Mobile,0
IDp40WJF7,16/01/17 10:57,6840302,106007,17714,57977218,f,Firefox,,0
IDqCtrQHT,10/01/17 18:35,5724886,125792,26162,46512126,c,,Tablet,0
IDLEBbOLG,15/01/17 12:53,8381049,751746,68947,7864011,a,Mozilla Firefox,Desktop,0
IDwrITXsH,13/01/17 09:13,1512420,516961,97863,3156697,b,Mozilla Firefox,,0
IDuqQZd9x,17/01/17 11:38,9372810,62507,6906,99510044,a,Edge,Tablet,0
IDNbpU79F,16/01/17 11:01,,346642,3643,555603,f,Firefox,Mobile,0
IDvNI3gdB,16/01/17 13:28,9718653,752188,97863,36994522,f,Mozilla,Desktop,0
IDYk7pMeM,14/01/17 12:07,1271320,499691,12211,55358028,c,IE,Mobile,1
IDRA6m2Y3,12/01/17 18:17,1885790,731941,46365,74868704,e,Edge,,0
ID8sr37Q2,13/01/17 12:15,,291339,14345,87876422,b,Firefox,Mobile,0
IDwGBpy8U,12/01/17 18:06,215759,203764,97863,3156697,c,Edge,Tablet,0
IDA1fQRmA,20/01/17 11:59,7171883,148924,73362,67274540,b,Edge,Tablet,0
IDwPAJ0kX,12/01/17 18:10,1718185,298970,20322,55358028,b,Chrome,Desktop,0
IDL6OcgmA,13/01/17 17:51,9925832,229765,8675,57977218,c,,,0
ID0EMvzIJ,11/01/17 16:14,8613841,109612,40339,43452411,b,Mozilla,Desktop,0
IDx4kUoEe,17/01/17 17:43,6072837,177758,20322,7864011,b,Firefox,,0
IDOLtuOfG,20/01/17 15:08,3897992,878566,6906,99510044,b,Edge,Tablet,0
IDN3ILaVN,17/01/17 20:06,6188239,779512,68847,50595884,b,Edge,Tablet,0
IDj7tn16Y,20/01/17 16:04,4431078,564812,904,26391770,b,Edge,Tablet,0
IDDvOiQlB,20/01/17 13:41,328345,945981,42227,43770446,e,Edge,Tablet,0
IDglX701c,10/01/17 13:31,,905121,62416,49384126,c,Firefox,Mobile,0
IDZ37bRmM,19/01/17 09:20,4508217,780588,26962,57977218,a,Firefox,Mobile,0
IDqjFqnso,10/01/17 12:10,8449513,155582,68947,32912111,a,IE,Mobile,0
IDTWqid2g,12/01/17 14:46,5132679,535273,41706,4000296,a,Firefox,Mobile,0
IDOuJnmkH,12/01/17 16:04,8906865,30949,71441,7122654,a,Firefox,,0
IDj812wlG,17/01/17 14:27,995619,365853,21407,96248153,a,Firefox,Mobile,0
IDhXVQzQ2,17/01/17 09:32,887612,531812,61982,82291592,b,Firefox,Mobile,0
IDTFIvrjC,11/01/17 19:48,545672,167294,71441,7122654,b,Firefox,Mobile,0
ID9lCaK3k,12/01/17 10:42,8968051,554308,73248,83960204,e,Firefox,Mobile,0
ID7R3srTg,17/01/17 13:52,4903627,627457,26162,10713063,c,Google Chrome,Mobile,1
IDJainnYE,19/01/17 17:44,1431190,682491,95113,92640312,e,Firefox,Mobile,0
IDWthCDOo,16/01/17 15:37,9706746,149159,7126,53807073,b,Firefox,Mobile,0
IDSu9TQSz,20/01/17 11:44,4567463,869646,8467,15961717,a,Internet Explorer,Tablet,0
IDc7Rp1Ez,11/01/17 18:09,6572058,771651,48498,93157824,b,Firefox,Mobile,0
IDxh40n97,11/01/17 13:19,576335,360782,82877,67290861,a,Mozilla Firefox,Desktop,0
IDE8yFCoy,20/01/17 17:38,,94653,12211,27723861,b,Firefox,Mobile,0
ID0lhq7CQ,19/01/17 17:09,9855111,669356,1678,93157824,b,Edge,Tablet,0
IDO3Xc2TN,19/01/17 09:23,,329785,40339,71040875,e,Edge,Tablet,0
IDzdFvc5x,12/01/17 09:40,9538510,281343,42227,1189152,b,Mozilla,Desktop,0
IDHZaRq0m,18/01/17 11:08,3769447,886474,40339,37135965,b,Edge,,0
IDiOL62w7,15/01/17 14:25,5143763,307520,40339,13742268,b,Firefox,Mobile,0
ID1NHwJI5,16/01/17 15:47,3480483,548071,80554,61940782,b,Mozilla Firefox,Desktop,0
IDNODANoB,20/01/17 15:45,7698800,657662,15124,11945063,b,Edge,Tablet,0
IDcPupGUY,14/01/17 09:22,113581,663431,82877,78365183,d,Edge,,0
IDvTd9eBt,20/01/17 15:37,1855935,225991,53956,69514806,b,Edge,,0
IDY5LkeF3,10/01/17 14:39,9846461,943614,82877,67290861,d,IE,Mobile,0
IDo6TJqkg,18/01/17 11:09,5508406,282517,54336,54630329,d,Edge,Tablet,0
IDpt25zgo,13/01/17 12:30,3149680,638700,1678,76464134,a,InternetExplorer,Desktop,0
IDpsHUvei,20/01/17 08:25,367933,813390,33287,91808273,f,Edge,Tablet,0
IDw0H8mqz,15/01/17 11:49,404980,858220,62949,89663643,d,Firefox,Mobile,0
IDlRN4yVR,14/01/17 14:33,9463957,326714,98552,51854755,b,Firefox,,0
IDK0jCXhn,18/01/17 13:28,9027687,115748,97863,21117437,f,Firefox,Mobile,0
ID27u19Od,13/01/17 14:35,5685617,70374,13412,77318092,b,Edge,Tablet,0
IDMTwYqtI,14/01/17 13:01,9098320,531403,41706,4000296,a,Firefox,Mobile,0
ID00fgn4e,11/01/17 10:22,6499785,573911,17714,74363610,a,Edge,,0
ID1rHKtpQ,12/01/17 10:00,5603650,675943,21380,71063188,b,Edge,,0
IDCdT7MqA,11/01/17 10:20,7220470,493592,25491,76797301,b,InternetExplorer,Desktop,0
IDEST26yv,17/01/17 11:10,8466763,786378,45620,31388981,e,Mozilla Firefox,Desktop,0
IDHELiguQ,11/01/17 19:16,9417770,841297,61341,29916445,b,Firefox,Mobile,0
IDEz7ePy6,17/01/17 17:51,6072837,328051,25516,1189152,f,InternetExplorer,Desktop,0
IDJn8iETI,12/01/17 16:32,2569792,42138,60316,7122654,a,Edge,Tablet,0
IDyssRUrS,18/01/17 06:58,1074118,594345,33949,37135965,a,InternetExplorer,,0
IDWxm3iSn,12/01/17 15:31,7716500,225937,42227,43179292,b,Edge,Tablet,0
IDyYh4XJh,12/01/17 10:58,,159658,5602,60774669,b,Mozilla Firefox,Desktop,0
IDOAieHyu,11/01/17 18:45,2857200,943520,80554,61940782,b,IE,Mobile,0
IDC6gpHWq,17/01/17 17:43,3452456,544716,12211,45753283,a,Mozilla Firefox,Desktop,0
IDfMCn8W7,19/01/17 17:01,1548478,338138,61208,91553313,b,Firefox,,0
IDJIAVD03,13/01/17 11:52,,755793,6906,99510044,b,Mozilla,Desktop,0
ID26SAxAu,15/01/17 15:39,64084,411638,73248,43770446,b,Mozilla Firefox,Desktop,0
IDo6MkMB7,18/01/17 15:51,,113238,26162,56464503,f,IE,,0
IDNRSvLR1,19/01/17 08:58,7480550,493429,34670,1569330,b,Firefox,Mobile,0
IDP33xaAD,14/01/17 16:30,1199417,999110,1678,44598055,b,Mozilla,Desktop,0
IDBYTocpu,18/01/17 10:20,2473599,827315,42227,7181598,a,Google Chrome,,0
IDKRxPVvs,11/01/17 10:04,5576452,823330,56811,58604466,a,,,0
IDUo0W4AA,12/01/17 18:35,5434916,692491,82877,67290861,a,Opera,Mobile,0
IDcmuWuqe,20/01/17 09:29,8225763,604076,73362,26461535,a,Chrome,Desktop,0
IDbskeKZI,18/01/17 14:40,4082738,848846,82877,48615529,b,Firefox,,0
IDwCBc3ol,20/01/17 13:15,352562,173955,26162,15961717,a,InternetExplorer,Desktop,0
IDsq8Jwsc,14/01/17 16:30,7134721,955962,70191,20301556,b,Edge,Tablet,0
ID8kIPHSQ,17/01/17 14:45,7880678,87186,93188,91553313,f,Firefox,Mobile,0
IDBpSX80p,16/01/17 07:29,1672057,261088,21407,8837581,e,InternetExplorer,Desktop,0
IDiBI1Mcz,17/01/17 16:56,8576954,602659,54916,30860214,b,Edge,Tablet,0
ID8TVIqO3,14/01/17 13:49,6528470,792863,82396,9556126,b,,Mobile,0
ID83DtaHu,13/01/17 10:19,5870218,727492,42227,49384126,c,Edge,Tablet,0
IDFbhc6Me,15/01/17 13:05,1034475,797469,26849,49384126,e,Firefox,,0
IDIXSTo6O,10/01/17 13:28,,441282,6906,99510044,b,Edge,,0
IDeu2cIWd,15/01/17 15:24,567988,988921,2053,91553313,f,Mozilla,Desktop,0
IDQApLxRk,16/01/17 09:42,,236266,30580,67147700,b,Firefox,Mobile,0
IDaeh84X9,11/01/17 12:22,4432342,572572,54916,98752616,d,Mozilla,Desktop,0
IDE9pgD8k,13/01/17 15:16,,623204,15912,5716520,b,Edge,,0
IDhXmzh6H,19/01/17 17:17,3429383,382203,22023,48644561,b,Edge,Tablet,0
IDlNCsmI9,16/01/17 07:44,,183819,95113,65017662,b,Firefox,Mobile,0
IDAQg0vUS,11/01/17 18:55,4200373,609736,57029,20301556,b,Edge,Tablet,0
IDAI3wyaL,12/01/17 16:32,1925311,542515,904,20301556,f,Edge,Tablet,0
IDG3ZOilV,20/01/17 10:59,9256021,484251,93286,9434818,b,Edge,Tablet,0
IDVKJSQha,12/01/17 05:30,6430244,816238,33287,2518327,f,InternetExplorer,Desktop,0
ID4sE1gEj,12/01/17 08:03,211162,554229,42227,50706198,b,Firefox,Mobile,0
IDysgGs5H,15/01/17 17:09,7384200,524229,84974,48626108,a,Edge,Tablet,0
IDfuoAVWt,13/01/17 02:23,5423393,156439,40339,49384126,f,Edge,Tablet,0
IDesPhTYG,12/01/17 18:54,9327487,549784,6747,38512091,d,Mozilla Firefox,Desktop,0
IDUrNQal1,16/01/17 13:23,,259565,31365,99684291,a,Edge,Tablet,0
IDeEmEZi5,14/01/17 13:01,6013121,484764,42227,1189152,e,Edge,,0
IDzl4Ie44,20/01/17 16:25,6860094,644763,92704,51545768,b,Edge,Tablet,0
IDn7erwQc,20/01/17 13:17,,178775,17714,2050923,e,Firefox,Mobile,0
IDx1qtoMO,13/01/17 16:21,4568900,591093,53956,46997962,b,Firefox,Mobile,0
IDJsbOxVd,12/01/17 17:41,7845829,661766,95113,65017662,b,Edge,Tablet,0
IDEK0dP92,17/01/17 11:48,7476353,788747,10345,26461535,a,,Mobile,0
