,ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
6603,ID3ZVOfiI,11/01/17 08:05,9618236.0,921202,904,94350426,d,Edge,Tablet,0
6604,IDl5IctJa,18/01/17 12:56,5239968.0,979241,10345,26461535,c,Edge,Tablet,0
6605,IDDIiJAaF,20/01/17 17:59,2562168.0,177043,12211,49384126,a,Edge,Tablet,0
6606,ID5hzRAeq,13/01/17 12:52,1244847.0,103249,40339,43452411,b,Edge,Tablet,0
6607,IDdL917UN,17/01/17 11:26,6610527.0,696640,10345,26461535,f,Mozilla Firefox,Mobile,0
6608,IDmGVtizI,16/01/17 17:23,3737860.0,630047,8414,18243870,d,Mozilla Firefox,Mobile,0
6609,IDuH0OGVu,11/01/17 13:11,2342470.0,128629,92704,87903766,b,Opera,Mobile,0
6610,IDwzpj5MJ,15/01/17 12:34,8387702.0,160575,73248,57977218,b,Edge,Tablet,0
6611,ID363jQSp,20/01/17 03:05,7386048.0,32183,40339,43452411,e,Edge,Tablet,0
6612,IDvX4OXud,20/01/17 17:25,1733587.0,49485,79456,27723861,e,Mozilla Firefox,Mobile,0
6613,IDBSbEpab,20/01/17 14:29,6319613.0,48642,50088,49384126,d,Mozilla Firefox,Mobile,0
6614,IDO9Tsjnf,13/01/17 10:37,8796773.0,278429,15912,7864011,b,Edge,Tablet,0
6615,IDSJtSln9,17/01/17 10:26,5426149.0,181701,34670,1569330,b,Mozilla Firefox,Desktop,0
6616,ID8jEM0C1,18/01/17 12:43,7522170.0,153310,17714,61682792,b,Mozilla Firefox,Desktop,0
6617,IDlA8QaIM,20/01/17 13:50,623838.0,166138,21407,48626108,a,Mozilla Firefox,Mobile,0
6618,IDKf2bRZ2,12/01/17 18:21,1697403.0,433752,43897,48615529,a,Mozilla Firefox,Mobile,0
6619,ID9fAFffg,16/01/17 15:47,9706746.0,835312,7126,28452818,a,Mozilla Firefox,Desktop,0
6620,IDVxMEQqO,13/01/17 11:39,-1.0,441059,82877,91553313,b,Mozilla Firefox,Desktop,0
6621,IDgi3w3jk,19/01/17 16:42,8646918.0,863776,92902,79906734,b,Internet Explorer,Tablet,0
6622,ID5HUEUmM,16/01/17 11:54,3188119.0,902445,17714,29916445,b,Edge,Tablet,0
6623,ID4s4qS3W,12/01/17 12:29,6458602.0,313711,6906,99510044,c,Mozilla Firefox,Desktop,0
6624,IDbd00jaH,19/01/17 17:54,4031729.0,12103,31158,47079934,b,Google Chrome,Mobile,0
6625,IDXJUl55z,17/01/17 13:46,-1.0,75978,1678,36110244,b,Mozilla Firefox,Desktop,0
6626,IDY9PrISo,13/01/17 17:32,2718213.0,697542,33638,555603,a,Google Chrome,Mobile,0
6627,IDScE9jl8,16/01/17 15:25,7490053.0,396255,36768,91553313,b,Edge,Tablet,0
6628,IDO8PjQnj,19/01/17 17:07,6174110.0,867032,82877,38492160,b,Mozilla Firefox,Mobile,0
6629,IDimCBrdN,19/01/17 08:21,9861328.0,618225,80524,75222797,f,Mozilla Firefox,Desktop,0
6630,ID0SKrZsT,17/01/17 11:49,9008871.0,246680,10345,33683592,a,Mozilla Firefox,Desktop,0
6631,IDQVt7fYo,13/01/17 14:09,278114.0,782485,6906,71165566,e,Mozilla Firefox,Desktop,0
6632,IDrFyaG6z,11/01/17 11:54,6988538.0,946778,15124,99558603,b,Internet Explorer,Tablet,0
6633,ID33iS0y1,20/01/17 08:23,7819785.0,649939,42227,71040875,b,Edge,Tablet,0
6634,IDisabd3D,20/01/17 11:44,4026192.0,676982,77521,70239921,f,Google Chrome,Mobile,0
6635,IDydXoT6t,14/01/17 06:32,-1.0,293134,80554,74868704,b,Internet Explorer,Desktop,1
6636,IDY3WVXLp,13/01/17 12:00,-1.0,721629,70384,2050923,f,Edge,Tablet,0
6637,ID5cBRmyL,14/01/17 12:06,4608759.0,302046,53956,52437512,a,Mozilla Firefox,Mobile,0
6638,IDdrLag64,12/01/17 11:48,-1.0,950174,904,74363610,d,Mozilla Firefox,Mobile,0
6639,IDRm9lFHv,17/01/17 10:47,6726107.0,491538,73248,50706198,b,Mozilla Firefox,Mobile,0
6640,IDOwjKVRx,17/01/17 14:54,883106.0,784513,93188,15322811,a,Mozilla Firefox,Mobile,0
6641,IDjvQcXhl,16/01/17 20:49,3716562.0,85291,19388,47941469,e,Google Chrome,Mobile,1
6642,IDSZ1CEec,11/01/17 18:59,-1.0,427139,48498,55358028,b,Mozilla Firefox,Mobile,0
6643,IDOvfevh9,19/01/17 17:00,9867462.0,558176,83717,27723861,b,Safari,Tablet,0
6644,IDHthip8Z,19/01/17 14:16,6880753.0,742885,5393,83172146,b,Internet Explorer,Desktop,0
6645,IDeMqhOHb,11/01/17 14:00,-1.0,493431,40339,49384126,a,Edge,Tablet,0
6646,ID9A3eyUI,11/01/17 17:48,9123778.0,110437,83717,91553313,b,Google Chrome,Desktop,0
6647,IDmTAuq4a,12/01/17 10:12,-1.0,470930,41706,4000296,b,Mozilla Firefox,Desktop,0
6648,IDHBugg3b,12/01/17 15:55,9082945.0,899930,904,74363610,b,Mozilla Firefox,Mobile,0
6649,IDuNTjvWw,14/01/17 13:47,8350504.0,683069,3037,30349169,a,Internet Explorer,Desktop,0
6650,ID6gdQ9cr,19/01/17 06:26,2946135.0,654238,904,2050923,a,Edge,Tablet,0
6651,IDJEohaVF,13/01/17 15:31,5221515.0,873395,6906,99510044,e,Mozilla Firefox,Mobile,0
6652,ID6kVy0xF,11/01/17 09:53,733838.0,178378,6906,98830533,e,Mozilla Firefox,Desktop,0
6653,IDTpyZHEZ,16/01/17 14:19,8459837.0,171665,41706,75166058,f,Internet Explorer,Desktop,0
6654,IDHTCqZ09,11/01/17 11:55,4235507.0,219699,6906,99510044,a,Internet Explorer,Desktop,0
6655,IDCU92WVG,12/01/17 11:36,3874878.0,478489,9764,84522677,b,Edge,Tablet,0
6656,IDxMG4Lsk,13/01/17 10:25,8629515.0,176385,82396,26461535,b,Mozilla Firefox,Desktop,0
6657,IDatt6pE5,12/01/17 12:48,5977473.0,154103,23576,16150900,b,Mozilla Firefox,Desktop,0
6658,IDwfVDtzI,10/01/17 13:07,3382987.0,244752,92704,93157824,e,Mozilla Firefox,Desktop,1
6659,IDzolQobo,14/01/17 12:48,-1.0,232453,48430,55420443,b,Edge,Tablet,0
6660,IDeUKNYIc,18/01/17 16:15,6367864.0,296027,82877,64481853,b,Mozilla Firefox,Mobile,0
6661,IDdgW3MK7,15/01/17 11:46,9744461.0,261409,6906,99510044,b,Mozilla Firefox,Mobile,0
6662,IDba72yPy,15/01/17 02:32,8994151.0,529879,92902,47079934,e,Edge,Tablet,0
6663,IDe91v5Ae,15/01/17 09:31,184254.0,174994,17714,74363610,b,Edge,Tablet,0
6664,ID0gXLxEG,10/01/17 15:56,3676799.0,103058,54916,7864011,b,Edge,Tablet,0
6665,IDjdOVMmd,17/01/17 09:15,4446138.0,906548,46955,81826544,b,Opera,Mobile,0
6666,IDhXGo6ov,18/01/17 13:52,4496127.0,964579,904,26391770,e,Edge,Tablet,0
6667,IDnAZ4a28,15/01/17 14:39,7968906.0,193932,93286,27723861,b,Edge,Tablet,0
6668,IDvxNAt1o,17/01/17 13:22,1329329.0,321498,35368,90093962,f,Google Chrome,Desktop,0
6669,IDNsHgvnG,10/01/17 17:54,6940011.0,209593,98552,70184594,b,Mozilla Firefox,Mobile,0
6670,IDkGczTjL,20/01/17 17:19,4370788.0,374666,30580,67147700,b,Mozilla Firefox,Desktop,0
6671,ID1Dwowu7,11/01/17 08:43,5845898.0,185860,21407,53807073,b,Edge,Tablet,0
6672,IDfRqB09t,13/01/17 13:33,8991127.0,729724,5602,72451969,b,Opera,Mobile,0
6673,IDIX4lr7i,13/01/17 13:19,5104491.0,869059,14960,86084476,b,Edge,Tablet,0
6674,ID514Mk89,20/01/17 15:27,-1.0,773592,10345,26461535,d,Mozilla Firefox,Mobile,0
6675,IDvkuHL88,16/01/17 03:35,1455668.0,568393,98552,16150900,a,Edge,Tablet,0
6676,IDaNCw9id,11/01/17 19:09,7907735.0,488620,92704,93157824,b,Edge,Tablet,0
6677,IDinHahDN,16/01/17 10:31,5741091.0,576141,12052,31388981,b,Edge,Tablet,0
6678,IDNQqM4Or,13/01/17 10:34,8620909.0,325898,68847,37017006,f,Google Chrome,Desktop,0
6679,IDXvvJSoA,17/01/17 17:21,3039169.0,668199,62949,77046603,b,Internet Explorer,Desktop,0
6680,IDEAPn1GG,15/01/17 10:02,1595055.0,418658,93188,91553313,b,Mozilla Firefox,Desktop,0
6681,IDUOfuZtw,18/01/17 12:01,-1.0,363000,82877,13518921,f,Mozilla Firefox,Mobile,0
6682,IDc3sSXaT,15/01/17 18:40,3448596.0,458087,26849,49384126,b,Google Chrome,Desktop,0
6683,IDEx45pto,12/01/17 16:17,80828.0,805279,6906,98830533,a,Google Chrome,Mobile,0
6684,IDJfIDedT,14/01/17 10:39,5558685.0,423831,29183,42914671,f,Mozilla Firefox,Mobile,0
6685,IDEpLQKJD,17/01/17 11:55,4208074.0,144339,82877,67290861,f,Mozilla Firefox,Mobile,0
6686,IDMC80fJQ,15/01/17 08:41,7180603.0,921333,17714,2050923,a,Internet Explorer,Tablet,0
6687,IDdQOX9YE,15/01/17 16:31,5451948.0,258214,33949,23588197,a,Mozilla Firefox,Mobile,0
6688,ID7kqQHQy,17/01/17 11:48,1659400.0,290523,62416,37135965,e,Mozilla Firefox,Mobile,0
6689,ID475iVvM,13/01/17 09:55,5671724.0,98035,54916,27610874,a,Mozilla Firefox,Mobile,0
6690,IDkqkH1x0,17/01/17 11:26,5937331.0,401389,29183,49777864,e,Edge,Tablet,0
6691,IDrJqnivV,19/01/17 10:26,7449153.0,846804,37815,27723861,a,Mozilla Firefox,Desktop,0
6692,IDmwjKY22,17/01/17 16:28,128392.0,313693,6906,99510044,b,Edge,Tablet,0
6693,IDFmb4s8s,12/01/17 11:48,-1.0,604151,68947,30860214,c,Opera,Mobile,0
6694,IDaXL1Eb7,11/01/17 17:26,4989750.0,204391,48498,7122654,a,Mozilla Firefox,Mobile,0
6695,IDUqX6aPZ,18/01/17 17:14,1990030.0,397584,54343,4237811,b,Internet Explorer,Tablet,0
6696,IDSM60Z33,20/01/17 07:53,3045478.0,328298,40339,43452411,b,Mozilla Firefox,Desktop,0
6697,IDLIQYsDU,13/01/17 11:19,8422088.0,885678,7169,26391770,b,Mozilla Firefox,Mobile,0
6698,IDGHpO83c,16/01/17 15:58,-1.0,89526,5602,60774669,a,Mozilla Firefox,Desktop,0
6699,IDdSbHSUR,10/01/17 12:52,2138849.0,761428,17714,74363610,b,Mozilla Firefox,Mobile,0
6700,IDKLoo4Q7,16/01/17 13:07,-1.0,125781,42227,79055697,b,Mozilla Firefox,Desktop,0
6701,IDLndSfbb,13/01/17 13:39,8123300.0,347683,45287,34211073,a,Edge,Tablet,0
6702,IDR4lLWiO,20/01/17 11:27,2159756.0,471583,82877,38492160,e,Mozilla Firefox,Mobile,0
6703,IDTpDRvFq,13/01/17 17:58,-1.0,658278,6906,99510044,a,Google Chrome,Mobile,0
6704,ID18prBCK,12/01/17 07:59,5893329.0,284950,30580,67147700,b,Mozilla Firefox,Desktop,0
6705,IDytryKpN,10/01/17 15:31,599146.0,70601,80554,57977218,a,Internet Explorer,Desktop,0
6706,IDvVxGzUY,18/01/17 09:36,172193.0,660295,34670,1569330,f,Edge,Tablet,0
6707,IDD2eKcG2,14/01/17 09:55,5256000.0,798438,15912,55358028,a,Edge,Tablet,0
6708,IDMh8Xz6Y,20/01/17 03:08,8574700.0,710307,40339,43452411,b,Edge,Tablet,0
6709,IDJIyyfMO,18/01/17 17:23,6043955.0,899284,6906,99510044,b,Internet Explorer,Desktop,0
6710,IDrg6NuaM,17/01/17 10:16,3270397.0,252522,73248,61940782,a,Mozilla Firefox,Mobile,0
6711,IDMQhwk5h,10/01/17 11:01,2124177.0,61633,15912,63767331,a,Internet Explorer,Mobile,0
6712,IDe45KevW,18/01/17 06:25,6966857.0,382869,40339,43452411,f,Mozilla Firefox,Mobile,0
6713,IDVWgXsR8,18/01/17 17:55,7390864.0,572249,42227,43770446,f,Safari,Tablet,0
6714,IDEdYuJ9S,15/01/17 13:00,1580135.0,86129,10345,76234896,b,Mozilla Firefox,Mobile,0
6715,ID0GbqQrB,12/01/17 12:07,8698845.0,380852,86652,74363610,b,Google Chrome,Mobile,0
6716,IDYFj9DDF,19/01/17 16:54,1783670.0,710319,53956,25113706,b,Edge,Tablet,0
6717,IDfyRSEyi,17/01/17 11:26,9008871.0,959631,54916,7864011,b,Mozilla Firefox,Desktop,0
6718,IDuGe7kTU,15/01/17 17:28,9458833.0,627461,30580,67147700,a,Edge,Tablet,0
6719,IDorOGdWO,16/01/17 12:07,7455357.0,465555,11837,56546102,b,Edge,Tablet,0
6720,IDaGQOeUa,13/01/17 13:54,4812028.0,6827,6906,99510044,b,Edge,Tablet,0
6721,IDzsT1FwW,10/01/17 19:09,4184643.0,676092,97863,87807327,b,Mozilla Firefox,Mobile,0
6722,IDwGwMyls,10/01/17 09:52,3620138.0,851208,5602,89912524,e,Mozilla Firefox,Desktop,0
6723,IDLrdt7sX,13/01/17 15:30,9823682.0,192277,6906,99510044,a,Edge,Tablet,0
6724,IDzJjxeQ0,12/01/17 17:50,8657842.0,916041,26849,1436904,a,Mozilla Firefox,Mobile,0
6725,IDZbgUuVk,18/01/17 03:19,2867489.0,919899,17118,1143033,b,Mozilla Firefox,Mobile,0
6726,IDcxalrsA,18/01/17 17:32,3653321.0,665335,97863,3156697,a,Mozilla Firefox,Desktop,0
6727,IDxsyBnXV,20/01/17 09:56,6527488.0,872013,68575,54630329,b,Edge,Tablet,0
6728,IDgluPndW,20/01/17 17:47,4155524.0,382293,25436,81758577,a,Mozilla Firefox,Mobile,0
6729,IDY8sTaCh,17/01/17 04:33,3804571.0,103249,40339,43452411,b,Edge,Tablet,0
6730,IDaoHdnq4,14/01/17 12:01,5749247.0,808428,904,20301556,f,Mozilla Firefox,Mobile,0
6731,IDnbWtusy,20/01/17 10:46,1585558.0,442486,53956,9434818,a,Internet Explorer,Desktop,0
6732,ID1No6b0y,13/01/17 14:09,3513871.0,861721,97863,36994522,a,Edge,Tablet,0
6733,IDT2Xv3ad,13/01/17 10:04,3730380.0,993,42227,15961717,b,Mozilla Firefox,Desktop,0
6734,IDHe61Nue,13/01/17 16:44,8010239.0,382869,40339,43452411,a,Edge,Tablet,0
6735,IDASb5z74,20/01/17 13:09,4634928.0,740657,17714,2050923,b,Mozilla Firefox,Mobile,0
6736,IDW6RQ9BF,20/01/17 11:54,3183092.0,620324,33638,555603,a,Mozilla Firefox,Desktop,0
6737,IDVn1lPRi,10/01/17 13:41,8057146.0,11022,835,51637733,a,Mozilla Firefox,Desktop,0
6738,IDr9LTezv,16/01/17 17:28,8553419.0,230281,1907,47079934,a,Edge,Tablet,0
6739,IDVSK79dK,20/01/17 14:58,9699931.0,537350,12211,8730209,f,Internet Explorer,Desktop,0
6740,IDiGk6KMV,20/01/17 16:26,4370788.0,39510,2053,27723861,e,Mozilla Firefox,Desktop,0
6741,IDtQgJoyk,14/01/17 14:41,7934246.0,103249,40339,43452411,b,Edge,Tablet,0
6742,IDEAoq1nZ,20/01/17 11:35,9253024.0,876871,40339,43452411,b,Internet Explorer,Mobile,0
6743,IDpgWyRuN,17/01/17 20:28,-1.0,679483,14345,555603,d,Internet Explorer,Desktop,1
6744,IDNzebf0t,12/01/17 13:00,2277518.0,109612,40339,43452411,b,Google Chrome,Mobile,0
6745,IDHRVKCgb,17/01/17 15:45,-1.0,370776,23576,45446370,a,Mozilla Firefox,Desktop,0
6746,IDbicSauZ,20/01/17 14:20,-1.0,324206,904,26391770,b,Edge,Tablet,0
6747,IDubifltw,15/01/17 09:41,-1.0,367712,35368,74868704,b,Edge,Tablet,0
6748,ID68MXeV9,12/01/17 21:57,-1.0,232223,28075,29624796,a,Mozilla Firefox,Desktop,0
6749,IDHKOtYTN,12/01/17 16:41,1667196.0,641371,30580,67147700,e,Mozilla Firefox,Desktop,0
6750,IDPbFfd4H,20/01/17 10:59,9256021.0,237109,93286,9434818,e,Mozilla Firefox,Desktop,0
6751,IDV4mvnFI,18/01/17 17:53,8381846.0,287009,92902,79906734,b,Mozilla Firefox,Mobile,0
6752,IDW7BA1aZ,11/01/17 18:29,7140405.0,78024,20322,35888759,c,Edge,Tablet,0
6753,ID6WPBvYE,20/01/17 14:29,-1.0,6978,41706,4000296,b,Mozilla Firefox,Mobile,0
6754,IDHv8uJR1,11/01/17 05:14,-1.0,95109,8467,56546102,b,Google Chrome,Mobile,0
6755,IDHVJ8Mz5,18/01/17 10:53,3582169.0,185285,74711,74868704,c,Google Chrome,Desktop,1
6756,ID8CnHTv0,18/01/17 17:53,5071054.0,261376,66786,17990842,b,Mozilla Firefox,Mobile,0
6757,ID4wACaAT,11/01/17 10:07,4816879.0,69857,6906,99510044,b,Mozilla Firefox,Mobile,0
6758,ID3vOI8hG,20/01/17 16:09,9835131.0,440486,29183,42914671,b,Edge,Tablet,0
6759,IDNGOnNeh,19/01/17 09:39,8445105.0,6178,42227,1189152,b,Mozilla Firefox,Desktop,0
6760,IDrtzSExt,16/01/17 08:27,3603120.0,550454,21407,57777528,b,Edge,Tablet,0
6761,IDnSxKu36,12/01/17 14:20,7110545.0,687850,79456,26391770,f,Mozilla Firefox,Mobile,0
6762,IDwsFA0vv,18/01/17 15:51,2231669.0,618075,79456,27723861,b,Mozilla Firefox,Mobile,0
6763,IDODD22VF,17/01/17 16:54,-1.0,194830,87732,555603,a,Edge,Tablet,0
6764,IDioy9xE2,12/01/17 13:52,6649228.0,775753,73362,67274540,e,Mozilla Firefox,Mobile,0
6765,IDy1jbIZ4,17/01/17 16:24,3380484.0,216503,98552,9556126,b,Mozilla Firefox,Mobile,0
6766,IDDN6yNjz,18/01/17 15:40,7436764.0,140080,12211,50595884,a,Google Chrome,Mobile,0
6767,IDfhG6OP6,11/01/17 19:54,4475182.0,454958,904,2050923,f,Edge,Tablet,0
6768,IDRsErreU,12/01/17 11:10,9848098.0,173427,54916,12817537,b,Edge,Tablet,0
6769,ID3K3d2jL,16/01/17 13:21,1741993.0,109612,40339,43452411,a,Edge,Tablet,0
6770,IDaJHRZgr,11/01/17 15:12,6275743.0,38818,17118,66240359,b,Edge,Tablet,0
6771,ID5PM1ODU,12/01/17 09:22,3796291.0,59099,12211,58163546,a,Edge,Tablet,0
6772,IDpQ3abcK,14/01/17 08:14,342664.0,943915,96184,51545768,d,Google Chrome,Mobile,0
6773,ID4l83rRT,13/01/17 14:44,6019512.0,384615,79668,81758577,a,Edge,Tablet,0
6774,IDO1xTZ2a,15/01/17 08:57,3316114.0,357671,48498,93157824,b,Mozilla Firefox,Mobile,0
6775,IDXLexf0F,10/01/17 13:14,4714191.0,949174,11837,71018214,e,Mozilla Firefox,Desktop,0
6776,ID5CvzJlv,17/01/17 07:31,6454761.0,108990,53956,91808273,a,Mozilla Firefox,Mobile,0
6777,IDGAQlCyd,13/01/17 15:41,-1.0,657721,904,74363610,b,Mozilla Firefox,Mobile,0
6778,ID35oL4In,13/01/17 15:27,7530725.0,475067,26162,15961717,e,Mozilla Firefox,Desktop,0
6779,IDbxmXdqE,14/01/17 16:27,7704689.0,935927,42227,49384126,b,Edge,Tablet,0
6780,IDmx3mwaE,17/01/17 08:32,-1.0,278060,54916,32912111,b,Mozilla Firefox,Mobile,0
6781,IDSWoLiy3,13/01/17 17:13,1199396.0,912163,97863,66240359,d,Mozilla Firefox,Desktop,0
6782,IDVbMwpss,20/01/17 07:46,9262098.0,669282,23283,26391770,b,Edge,Tablet,0
6783,IDeq4Ylpf,20/01/17 13:45,1998523.0,462876,54916,12817537,b,Edge,Tablet,0
6784,IDassORkf,20/01/17 11:57,9732114.0,331575,27655,30860214,b,Edge,Tablet,0
6785,IDMJ1UuJa,20/01/17 10:56,6340961.0,305721,21380,65017662,e,Mozilla Firefox,Mobile,0
6786,IDfyzChyA,10/01/17 14:36,2905187.0,171145,76239,26461535,b,Mozilla Firefox,Mobile,0
6787,IDAjdgMTi,20/01/17 17:39,5691558.0,36965,54343,3638268,b,Edge,Tablet,0
6788,IDFSpYbxM,13/01/17 14:23,3171667.0,710307,40339,43452411,e,Google Chrome,Mobile,0
6789,IDU1Cyrpp,14/01/17 03:39,-1.0,415384,37718,20301556,a,Edge,Tablet,0
6790,IDFxqzHNJ,16/01/17 15:42,2268541.0,195787,33287,2518327,b,Mozilla Firefox,Mobile,0
6791,IDYDHfPz9,18/01/17 10:47,-1.0,130212,15912,43526789,a,Internet Explorer,Mobile,0
6792,IDDA06LEI,20/01/17 14:14,6206264.0,179433,25491,79474990,e,Mozilla Firefox,Desktop,0
6793,IDwqfidYg,12/01/17 11:59,7693537.0,753304,40339,7122654,a,Edge,Tablet,0
6794,IDk9psRiv,13/01/17 16:05,6959317.0,355305,73248,57777528,c,Internet Explorer,Desktop,1
6795,IDDskZete,17/01/17 13:15,4319128.0,888197,87732,555603,b,Internet Explorer,Desktop,0
6796,IDG5n8Mdg,20/01/17 16:41,-1.0,388219,42227,79055697,c,Mozilla Firefox,Desktop,0
6797,IDeRbTgRa,12/01/17 14:05,3474574.0,569381,92704,95441506,e,Edge,Tablet,0
6798,IDB2jafqg,11/01/17 17:35,7727166.0,347523,41706,4000296,b,Mozilla Firefox,Mobile,0
6799,IDX3XBdbh,11/01/17 17:26,9118708.0,483556,5602,55277834,d,Edge,Tablet,0
6800,IDiVVwEwa,12/01/17 08:01,9085020.0,677853,80524,82074487,b,Google Chrome,Desktop,0
6801,IDEDirEwz,15/01/17 07:39,1921865.0,170914,46450,54630329,b,Internet Explorer,Desktop,1
6802,IDzfp75Su,10/01/17 15:37,1349250.0,124871,54125,91553313,f,Mozilla Firefox,Desktop,0
6803,IDbDc25lS,10/01/17 13:30,6764469.0,512138,97863,3156697,f,Mozilla Firefox,Desktop,0
6804,ID7fQ4BNY,14/01/17 10:42,3058965.0,662215,11837,58163546,b,Edge,Tablet,0
6805,IDLXAa4yA,11/01/17 11:28,4235507.0,747269,6906,99510044,b,Mozilla Firefox,Desktop,0
6806,IDAlfxoGO,14/01/17 16:11,2022208.0,820951,84228,74868704,a,Internet Explorer,Desktop,0
6807,IDFEirOnZ,16/01/17 11:03,8291855.0,158386,904,74363610,e,Internet Explorer,Mobile,0
6808,ID7VZMl49,14/01/17 04:15,9064042.0,151970,12211,50595884,b,Mozilla Firefox,Desktop,0
6809,IDR2rQcv0,16/01/17 16:15,8236564.0,394882,36768,67290861,b,Mozilla Firefox,Mobile,0
6810,IDLMBvcb2,14/01/17 07:07,901353.0,390951,82877,21873352,a,Edge,Tablet,0
6811,ID6MIOWVz,13/01/17 12:05,-1.0,461271,34810,30492128,b,Google Chrome,Mobile,0
6812,ID6h4Cc4L,18/01/17 11:56,1266440.0,631376,1678,76522512,a,Safari,Tablet,0
6813,IDiVm00qZ,14/01/17 07:33,7049571.0,504962,17714,26391770,b,Mozilla Firefox,Mobile,0
6814,IDfxA8rxL,19/01/17 06:56,2562168.0,689874,54125,48615529,b,Edge,Tablet,0
6815,ID2MiU8h7,20/01/17 06:10,8009039.0,406652,41706,4000296,a,Google Chrome,Desktop,0
6816,IDQySkbJn,11/01/17 15:52,-1.0,751424,80319,91808273,b,Edge,Tablet,0
6817,IDRfEphP7,13/01/17 08:46,7562518.0,314615,33287,79436876,b,Edge,Tablet,0
6818,IDaQyRqXa,17/01/17 12:05,7119464.0,528343,20322,54526992,a,Google Chrome,Mobile,0
6819,IDLZCygbO,18/01/17 17:55,7610496.0,93765,98552,16150900,e,Edge,Tablet,0
6820,IDsdSKnUK,15/01/17 18:08,275388.0,48231,42227,43770446,a,Edge,Tablet,0
6821,IDOAGxHV7,12/01/17 13:04,5779015.0,328284,21407,80645978,b,Mozilla Firefox,Desktop,0
6822,IDbCt6IEi,13/01/17 14:56,5250789.0,177041,97863,56008048,b,Edge,Tablet,0
6823,IDyRxsL7F,20/01/17 13:40,7483326.0,312721,45620,31388981,f,Edge,Tablet,0
6824,IDYpt4Vnw,13/01/17 14:25,6707249.0,698914,70409,43770446,b,Mozilla Firefox,Desktop,0
6825,IDe2dYRRa,15/01/17 17:54,5017759.0,915183,82877,38492160,a,Mozilla Firefox,Mobile,0
6826,IDF5FRA0S,16/01/17 14:33,-1.0,306610,8675,95302954,a,Mozilla Firefox,Mobile,0
6827,IDg1IKKIu,18/01/17 14:54,5826720.0,303805,10345,17777318,a,Mozilla Firefox,Desktop,0
6828,IDC5xRH9q,17/01/17 14:43,4240766.0,972040,82877,33832190,b,Mozilla Firefox,Desktop,0
6829,IDYKoiPkJ,15/01/17 10:54,1404102.0,853898,40050,27723861,a,Edge,Tablet,0
6830,IDg9J1mn9,19/01/17 15:07,-1.0,466351,96184,51545768,e,Edge,Tablet,0
6831,IDqB5CAf7,13/01/17 17:33,4659663.0,346226,6906,71165566,a,Mozilla Firefox,Desktop,0
6832,IDe3bOFui,18/01/17 07:58,3123691.0,216059,33638,555603,b,Mozilla Firefox,Mobile,0
6833,IDXE95GEO,14/01/17 12:14,4249031.0,576294,54916,58163546,e,Mozilla Firefox,Mobile,0
6834,IDWT82jDe,10/01/17 09:19,489305.0,677299,64452,92640312,a,Edge,Tablet,0
6835,ID6En0bc7,20/01/17 12:18,2361387.0,861835,36768,21873352,a,Google Chrome,Desktop,0
6836,IDfAALk06,12/01/17 08:53,5395681.0,459387,43897,66240359,b,Internet Explorer,Tablet,0
6837,IDZxaKRGj,14/01/17 09:53,-1.0,614463,48498,81968512,a,Mozilla Firefox,Mobile,0
6838,IDM7dFWzl,10/01/17 18:04,4385197.0,994830,25516,30860214,c,Mozilla Firefox,Desktop,0
6839,IDHUXtBm1,12/01/17 12:04,-1.0,102468,48498,81968512,e,Edge,Tablet,0
6840,IDgyGfRUc,12/01/17 11:35,4154790.0,328123,17714,74363610,b,Edge,Tablet,0
6841,IDw74Pyf2,13/01/17 10:45,9079094.0,657579,904,29916445,a,Mozilla Firefox,Mobile,0
6842,IDMJxgvnp,16/01/17 09:07,9826555.0,919312,20322,43526789,b,Google Chrome,Desktop,0
6843,IDeqQMQul,16/01/17 07:24,2437231.0,682398,11837,15961717,b,Mozilla Firefox,Mobile,0
6844,IDXtlYLJR,11/01/17 19:51,4653829.0,32350,10345,17777318,b,Mozilla Firefox,Desktop,0
6845,IDYaw49hd,14/01/17 12:03,1389709.0,748505,92902,555603,b,Edge,Tablet,0
6846,IDDX0QpCA,20/01/17 10:56,3968457.0,636265,70409,47941469,a,Edge,Tablet,0
6847,IDq3Hgekn,16/01/17 17:47,7778437.0,328284,21407,80645978,b,Google Chrome,Desktop,0
6848,IDLagZ3hf,10/01/17 17:57,-1.0,690111,43285,20301556,b,Internet Explorer,Desktop,0
6849,IDaPZYptI,16/01/17 17:59,9538589.0,632532,48498,35888759,b,Mozilla Firefox,Desktop,0
6850,ID0FktcOE,15/01/17 09:28,9092465.0,84399,80554,29916445,b,Mozilla Firefox,Mobile,0
6851,IDvV6FQ9e,11/01/17 12:50,3653321.0,152679,71441,7122654,f,Safari,Tablet,0
6852,IDbkl1vek,18/01/17 17:03,1381306.0,410584,6906,71165566,a,Internet Explorer,Mobile,0
6853,IDgATrQUu,20/01/17 16:10,6207786.0,424926,1678,78406516,c,Mozilla Firefox,Mobile,0
6854,IDef6ZHxF,11/01/17 17:41,-1.0,737004,6747,3151081,a,Edge,Tablet,0
6855,IDXtbqJDK,13/01/17 13:18,964005.0,238562,43897,81758577,b,Edge,Tablet,0
6856,IDJdGkLBk,12/01/17 14:14,5211897.0,203125,98552,16150900,b,Edge,Tablet,0
